path,passed,filter_answer,deep_response,completion_tokens,latency_ms,error
analysis/check/checktest/checktest_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/check/checktest/checktest_test.go,""Check, CheckFile, CheckFileAndExport, CheckAndExport"",parallel routes,analysis/check
analysis/check/checktest/checktest_test.go,""requireAssignmentDiagnosticWithEvidence, requireMemberCallDiagnosticWithEvidence, requireDirectCallResultDiagnosticWithEvidence, requireEvidenceMessage, requireLabelMessage"",overloaded helpers,analysis/check/checktest
analysis/check/checktest/checktest_test.go,""callOutcomeDebug, functionReturnDebug, placementSummary, maxSharedPlacementDepth, valueIdentity"",maintenance sprawl,analysis/check/checktest
analysis/check/checktest/checktest_test.go,""TestCheckAndExportPublishesReturnedTableDottedFunctionMember, TestCheckAndExportPublishesReturnedTableDottedFunctionMemberMultiReturns, TestCheckAndExportPublishesReturnedTableDottedMemberKeepsMultiReturns"",duplicate vocabulary,analysis/check/checktest",214,18166,
analysis/check/checktest/discriminated_union_exhaustiveness_registration_callbacks_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/check/checktest/discriminated_union_exhaustiveness_registration_callbacks_test.go,""requireDiagnostic, diagnosticExpectation, diagnosticEvidenceExpectation"",duplicate vocabulary,checktest
analysis/check/checktest/discriminated_union_exhaustiveness_registration_callbacks_test.go,""src (string literals)"",hardcoded semantic cases,checktest
analysis/check/checktest/discriminated_union_exhaustiveness_registration_callbacks_test.go,""TestDiscriminatedUnionExhaustivenessCountsNamedLocalCallbacks, TestDiscriminatedUnionExhaustivenessCountsAliasedRegistrationCallback"",parallel routes,checktest",150,9567,
analysis/check/checktest/exported_type_contract_adversarial_test.go,true,YES,none,4,265,
analysis/check/checktest/discriminated_union_exhaustiveness_result_shape_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/check/checktest/discriminated_union_exhaustiveness_result_shape_test.go,requireDiagnostic,overloaded helper,checktest
analysis/check/checktest/discriminated_union_exhaustiveness_result_shape_test.go,diagnosticExpectation,duplicate vocabulary,diagnostic
analysis/check/checktest/discriminated_union_exhaustiveness_result_shape_test.go,assertRenderedEqual,hardcoded semantic cases,checktest",118,8768,
analysis/check/checktest/discriminated_union_exhaustiveness_registration_generics_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/check/checktest/discriminated_union_exhaustiveness_registration_generics_test.go,""TestDiscriminatedUnionExhaustivenessHandlesGenericEnvelopeRegistrationDispatch, TestDiscriminatedUnionExhaustivenessHandlesGenericEnvelopeFreeFunctionDispatch"",duplicate vocabulary,checktest (test suite)
analysis/check/checktest/discriminated_union_exhaustiveness_registration_generics_test.go,""src (Lua string literals)"",hardcoded semantic cases,checktest (test suite)
analysis/check/checktest/discriminated_union_exhaustiveness_registration_generics_test.go,""requireDiagnostic, diagnosticExpectation"",overloaded helpers,diagnostic (framework)",162,9640,
analysis/check/checktest/discriminated_union_exhaustiveness_table_dispatch_nested_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/check/checktest/discriminated_union_exhaustiveness_table_dispatch_nested_test.go,requireDiagnostic,overloaded helper,checktest
analysis/check/checktest/discriminated_union_exhaustiveness_table_dispatch_nested_test.go,diagnosticExpectation,hardcoded semantic cases,checktest
analysis/check/checktest/discriminated_union_exhaustiveness_table_dispatch_nested_test.go,src (Lua string literals),duplicate vocabulary,checktest",126,6673,
analysis/check/checktest/concat_operand_test.go,true,YES,"file,symbols,debt_kind,suggested_canonical_owner
analysis/check/checktest/concat_operand_test.go,""requireDiagnosticCode, requireDiagnosticCodeWithEvidence, requireLabelMessage, requireEvidenceMessage, assertRenderedEqual"",duplicate_vocabulary,analysis/check/checktest/test_helpers.go
analysis/check/checktest/concat_operand_test.go,""TestCheckReportsOptionalConcatOperand, TestCheckReportsLeftOptionalConcatOperand, TestCheckReportsArrayIndexConcatWithoutRangeProof, TestCheckReportsNumericForZeroStartArrayIndexConcat, ..."",parallel_routes,analysis/check/check/concat_operand.go
analysis/check/checktest/concat_operand_test.go,""TestCheckLoopLocalDiscriminatedConcatAssignedInBothBranchesFlowsIntoObject, TestCheckLoopLocalDiscriminatedConcatFlowsIntoUnionContextObject, ..."",proof_propagation_split,analysis/check/check/type_checker.go",207,12955,
analysis/check/checktest/dynamic_index_deep_read_adversarial_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/check/checktest/dynamic_index_deep_read_adversarial_test.go,localAssignmentSourceDebugAtLine,overloaded helper,analysis/check/test_utils
analysis/check/checktest/dynamic_index_deep_read_adversarial_test.go,TestGuardedMapEntryDeepFieldReadKeepsDeclaredType;TestGuardedDeclaredMapEntryDeepFieldReadKeepsDeclaredType;TestCrossModuleGuardedMapEntryDeepFieldReadKeepsDeclaredType;TestCrossModuleCallbackBuiltMapEntryDeepFieldReadKeepsDeclaredType,duplicate vocabulary (boilerplate Lua types),analysis/check/checktest/test_fixtures",152,5504,
analysis/check/checktest/discriminated_union_exhaustiveness_test.go,true,YES,"file,symbols,debt_kind,suggested_canonical_owner
analysis/check/checktest/discriminated_union_exhaustiveness_test.go,""TestDiscriminatedUnionExhaustivenessReportsMissingCase, TestDiscriminatedUnionExhaustivenessHandlesNegatedLiteralCase, TestDiscriminatedUnionExhaustivenessHandlesGenericEnvelope"",hardcoded_semantic_cases,analysis/check/checktest
analysis/check/checktest/discriminated_union_exhaustiveness_test.go,""requireDiagnostic, assertRenderedEqual"",overloaded_helpers,analysis/check/checktest
analysis/check/checktest/discriminated_union_exhaustiveness_test.go,src (string literals),duplicate_vocabulary,analysis/check/checktest",165,8158,
analysis/check/checktest/empty_table_absent_field_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/check/checktest/empty_table_absent_field_test.go,""requireDiagnosticCode, Check"",overloaded helpers,checktest framework
analysis/check/checktest/empty_table_absent_field_test.go,""strings.Contains(diag.Message, ...)"",hardcoded semantic cases,checktest framework",87,3210,
analysis/check/checktest/discriminated_union_exhaustiveness_table_dispatch_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/check/checktest/discriminated_union_exhaustiveness_table_dispatch_test.go,TestDiscriminatedUnionExhaustivenessReportsMissingDispatchTableKey;TestDiscriminatedUnionExhaustivenessReportsDirectDispatchCall;TestDiscriminatedUnionExhaustivenessReportsCapturedDispatchTableKey,duplicate vocabulary,analysis/check/diagnostics
analysis/check/checktest/discriminated_union_exhaustiveness_table_dispatch_test.go,requireDiagnostic;assertRenderedEqual,overloaded helpers,analysis/check/checktest
analysis/check/checktest/discriminated_union_exhaustiveness_table_dispatch_test.go,diagnosticExpectation,hardcoded semantic cases,analysis/check/diagnostic",171,8679,
analysis/check/checktest/imported_declared_any_boundary_test.go,true,YES,none,10,1799,
analysis/check/checktest/imported_generic_module_adversarial_test.go,true,YES,none,4,1045,
analysis/check/checktest/discriminated_union_exhaustiveness_optional_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/check/checktest/discriminated_union_exhaustiveness_optional_test.go,""diagnosticExpectation, requireDiagnostic, assertRenderedEqual"",duplicate vocabulary,checktest (test utility)
analysis/check/checktest/discriminated_union_exhaustiveness_optional_test.go,""TestOptionalExhaustivenessReportsConsumedValueWithoutNilCase, TestOptionalExhaustivenessReportsAliasConsumedBeforeOriginalInvalidated, TestOptionalExhaustivenessReportsOriginalConsumedThroughAliasGuard, TestOptionalExhaustivenessReportsAliasConsumedThroughOriginalGuard"",parallel routes (test case duplication),checktest (test utility)
analysis/check/checktest/discriminated_union_exhaustiveness_optional_test.go,""TestOptionalExhaustivenessDoesNotUseInvalidatedValueProof, TestOptionalExhaustivenessDoesNotUseInvalidatedFieldProof, TestOptionalExhaustivenessDoesNotUseDynamicIndexInvalidatedFieldProof, TestOptionalExhaustivenessDoesNotUseCallInvalidatedFieldProof, TestOptionalExhaustivenessDoesNotUseAllBranchesInvalidatedValueProof"",hardcoded semantic cases (repetitive invalidation patterns),checktest (test utility)",253,14020,
analysis/check/checktest/error_return_derived_signature_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/check/checktest/error_return_derived_signature_test.go,luaErrorInterface,duplicate vocabulary,analysis/type/typ
analysis/check/checktest/error_return_derived_signature_test.go,plainSeamContractManifest,hardcoded semantic cases,analysis/module/manifest
analysis/check/checktest/error_return_derived_signature_test.go,plainSeamContractManifest,parallel routes,analysis/module/manifest",116,4637,
analysis/check/checktest/discriminated_union_exhaustiveness_registration_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/check/checktest/discriminated_union_exhaustiveness_registration_test.go,""requireDiagnostic, assertRenderedEqual, hasDiagnosticCode"",overloaded helpers,checktest internal test suite
analysis/check/checktest/discriminated_union_exhaustiveness_registration_test.go,""TestDiscriminatedUnionExhaustivenessReportsNestedRegistrationCase, TestDiscriminatedUnionExhaustivenessHandlesNestedFreeFunctionRegistrations"",parallel routes,exhaustiveness rule engine
analysis/check/checktest/discriminated_union_exhaustiveness_registration_test.go,""TestDiscriminatedUnionExhaustivenessSkipsNestedRegistrationsAfterDynamicAssignment, TestDiscriminatedUnionExhaustivenessSkipsRegistrationAliasDynamicMutation"",proof propagation split across layers,exhaustiveness rule engine
analysis/check/checktest/discriminated_union_exhaustiveness_registration_test.go,""TestDiscriminatedUnionExhaustivenessMatchesRegistrationAliasAtRegistrationPoint, TestDiscriminatedUnionExhaustivenessAcceptsCompleteRegistrationAlias"",duplicate vocabulary,alias/symbol resolution layer",241,13391,
analysis/check/checktest/integer_scalar_operator_adversarial_test.go,true,YES,none,4,2012,
analysis/check/checktest/generic_for_function_iterator_test.go,true,YES,"file,symbols,debt_kind,suggested_canonical_owner
analysis/check/checktest/generic_for_function_iterator_test.go,diagnosticExpectation,hardcoded_semantic_cases,test_infrastructure
analysis/check/checktest/generic_for_function_iterator_test.go,RenderOrderedContains,proof_propagation_split,test_infrastructure",84,5120,
analysis/check/checktest/fresh_covariant_escape_test.go,true,YES,"file,symbols,debt_kind,suggested_canonical_owner
analysis/check/checktest/fresh_covariant_escape_test.go,""requireAssignmentDiagnosticAtLineContaining, requireDiagnosticCode"",overloaded_helpers,checktest_utils
analysis/check/checktest/fresh_covariant_escape_test.go,""TestFreshRecordEscapesToMutatingCalleeReportsAtRead, TestFreshRecordEscapesViaHelperReportsAtRead, TestParamSourcedCovariantArgStillReports"",parallel_routes,covariance_engine",115,5347,
analysis/check/checktest/import_alias_rebind_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/check/checktest/import_alias_rebind_test.go,""TestCheckImportAliasReboundPreservesParameterNarrowing, TestCheckImportAliasWithoutReboundLosesNarrowing"",duplicate vocabulary,checktest (test suite)
analysis/check/checktest/import_alias_rebind_test.go,""CheckAndExport, Check"",hardcoded semantic cases,checktest (test suite)",102,5491,
analysis/check/checktest/guarded_object_literal_generic_adversarial_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/check/checktest/guarded_object_literal_generic_adversarial_test.go,""TestGuardedAnyFieldsFlowIntoGenericObjectLiteralArgument, result.lua (embedded)"",""duplicate vocabulary"",""type system / checker""
analysis/check/checktest/guarded_object_literal_generic_adversarial_test.go,""UserResult (in test string)"",""parallel route"",""type system / checker""
analysis/check/checktest/guarded_object_literal_generic_adversarial_test.go,""debug (local variable construction)"",""overloaded helper / maintenance sprawl"",""test framework / diagnostic utility""",149,7664,
analysis/check/checktest/interproc_relational_index_adversarial_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/check/checktest/interproc_relational_index_adversarial_test.go,""TestInterprocRelationalIndexHelperStillRequiresSupportingFloors, diagnosticExpectation"",maintenance sprawl,analysis/check/checktest",63,3076,
analysis/check/checktest/imported_generic_result_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/check/checktest/imported_generic_result_test.go,""CheckAndExport, Check, requireDiagnostic"",duplicate vocabulary,analysis/check
analysis/check/checktest/imported_generic_result_test.go,""resultMod, protocolMod, result.ok, result.map"",hardcoded semantic cases,analysis/check/checktest
analysis/check/checktest/imported_generic_result_test.go,""TestCheckAndExportPublishesErrorReturnFromImportedGenericResultField, TestCheckAndExportPublishesErrorReturnFromLocalGenericResultField"",parallel routes,analysis/check/checktest",146,5970,
analysis/check/checktest/imported_generic_channel_witness_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/check/checktest/imported_generic_channel_witness_test.go,""process.listen, process.listen_nested"",parallel routes,type system / checker
analysis/check/checktest/imported_generic_channel_witness_test.go,""json.decode, json.decode_map, json.decode_many_map"",overloaded helpers,json module / checker
analysis/check/checktest/imported_generic_channel_witness_test.go,""protocol.node_type, protocol.tree_type, protocol.raw_record_type"",duplicate vocabulary,protocol module / type system
analysis/check/checktest/imported_generic_channel_witness_test.go,""Type<T>, ListenOptions<T>"",hardcoded semantic cases,type system / checker",183,7560,
analysis/check/checktest/interface_adversarial_test.go,true,YES,"file,symbols,debt kind,suggested canonical owner
analysis/check/checktest/interface_adversarial_test.go,""TestSourceInterfaceMissingMethodDiagnosticNamesContract, TestSourceInterfaceMissingMethodArgumentDiagnosticNamesContract"",hardcoded semantic cases,analysis/check/diagnostics
analysis/check/checktest/interface_adversarial_test.go,""requireDiagnostic, requireDiagnosticCode"",overloaded helpers,analysis/check/checktest
analysis/check/checktest/interface_adversarial_test.go,""assertRenderedEqual"",maintenance sprawl,analysis/check/checktest",126,6179,
